match_id,fecha,fase,competencia,tiempo_restante,tiempo_juego,numero_evento,#,jugador,nombre,apellidos,equipo,pts_local,pts_visita,diferencia_pts,periodo,tipo_periodo,evento,resultado_evento,tipo_evento,evento_previo,descripcion
2607028,2024-12-15,Final four,LNB 2,09:05,00:55,610,22,H. Reyes Mosquera,Hebert J.,Reyes Mosquera,CORP. DEP. BOSTON COLLEGE,55,41,14,4,REGULAR,foul,1,personal,,"['shooting', '2freethrow']"
2607028,2024-12-15,Final four,LNB 2,09:05,00:55,611,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,55,41,14,4,REGULAR,foulon,1,,610,[]
2607028,2024-12-15,Final four,LNB 2,09:05,00:55,612,22,H. Reyes Mosquera,Hebert J.,Reyes Mosquera,CORP. DEP. BOSTON COLLEGE,55,41,14,4,REGULAR,substitution,1,out,,[]
2607028,2024-12-15,Final four,LNB 2,09:05,00:55,613,55,A. Galaviz Diaz,Angel,Galaviz Diaz,CORP. DEP. BOSTON COLLEGE,55,41,14,4,REGULAR,substitution,1,in,,[]
2607028,2024-12-15,Final four,LNB 2,09:05,00:55,614,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,55,41,14,4,REGULAR,freethrow,0,1of2,,['fromturnover']
2607028,2024-12-15,Final four,LNB 2,09:05,00:55,615,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,55,41,14,4,REGULAR,freethrow,0,2of2,,['fromturnover']
2607028,2024-12-15,Final four,LNB 2,09:05,00:55,617,77,L. Marquez Dogliotti,Lucas,Marquez Dogliotti,CORP. DEP. BOSTON COLLEGE,55,41,14,4,REGULAR,rebound,1,defensive,615,[]
2607028,2024-12-15,Final four,LNB 2,08:52,01:08,618,23,V. Schulz Morend,Vicente H.,Schulz Morend,CORP. DEP. BOSTON COLLEGE,55,41,14,4,REGULAR,2pt,0,reverselayup,,['pointsinthepaint']
2607028,2024-12-15,Final four,LNB 2,08:51,01:09,620,55,A. Galaviz Diaz,Angel,Galaviz Diaz,CORP. DEP. BOSTON COLLEGE,55,41,14,4,REGULAR,rebound,1,offensive,618,[]
2607028,2024-12-15,Final four,LNB 2,08:51,01:09,621,5,E. Sepulveda Soto,Eduardo,Sepulveda Soto,CD ILLAPEL BASQUETBOL,55,41,14,4,REGULAR,foul,1,personal,,"['shooting', '2freethrow']"
2607028,2024-12-15,Final four,LNB 2,08:51,01:09,622,55,A. Galaviz Diaz,Angel,Galaviz Diaz,CORP. DEP. BOSTON COLLEGE,55,41,14,4,REGULAR,foulon,1,,621,[]
2607028,2024-12-15,Final four,LNB 2,08:51,01:09,623,55,A. Galaviz Diaz,Angel,Galaviz Diaz,CORP. DEP. BOSTON COLLEGE,55,42,13,4,REGULAR,freethrow,1,1of2,,['2ndchance']
2607028,2024-12-15,Final four,LNB 2,08:51,01:09,624,55,A. Galaviz Diaz,Angel,Galaviz Diaz,CORP. DEP. BOSTON COLLEGE,55,43,12,4,REGULAR,freethrow,1,2of2,,['2ndchance']
2607028,2024-12-15,Final four,LNB 2,08:48,01:12,626,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,55,43,12,4,REGULAR,turnover,1,badpass,,[]
2607028,2024-12-15,Final four,LNB 2,08:48,01:12,627,13,C. Ordonez Lucero,Cristobal J.,Ordonez Lucero,CORP. DEP. BOSTON COLLEGE,55,43,12,4,REGULAR,steal,1,,626,[]
2607028,2024-12-15,Final four,LNB 2,08:33,01:27,628,13,C. Ordonez Lucero,Cristobal J.,Ordonez Lucero,CORP. DEP. BOSTON COLLEGE,55,45,10,4,REGULAR,2pt,1,drivinglayup,,"['fromturnover', 'pointsinthepaint']"
2607028,2024-12-15,Final four,LNB 2,08:15,01:45,629,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,55,45,10,4,REGULAR,2pt,0,hookshot,,['pointsinthepaint']
2607028,2024-12-15,Final four,LNB 2,08:12,01:48,630,23,V. Schulz Morend,Vicente H.,Schulz Morend,CORP. DEP. BOSTON COLLEGE,55,45,10,4,REGULAR,rebound,1,defensive,629,[]
2607028,2024-12-15,Final four,LNB 2,08:05,01:55,631,13,C. Ordonez Lucero,Cristobal J.,Ordonez Lucero,CORP. DEP. BOSTON COLLEGE,55,45,10,4,REGULAR,3pt,0,jumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,08:01,01:59,632,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,55,45,10,4,REGULAR,rebound,1,defensive,631,[]
2607028,2024-12-15,Final four,LNB 2,07:58,02:02,634,6,R. Rojas Gonzalez,Rodrigo,Rojas Gonzalez,CD ILLAPEL BASQUETBOL,55,45,10,4,REGULAR,substitution,1,out,,[]
2607028,2024-12-15,Final four,LNB 2,07:58,02:02,635,29,F. Villagran Veliz,Fernando J.,Villagran Veliz,CD ILLAPEL BASQUETBOL,55,45,10,4,REGULAR,substitution,1,out,,[]
2607028,2024-12-15,Final four,LNB 2,07:58,02:02,636,9,F. Gonzalez Burgos,Felipe,Gonzalez Burgos,CD ILLAPEL BASQUETBOL,55,45,10,4,REGULAR,substitution,1,in,,[]
2607028,2024-12-15,Final four,LNB 2,07:58,02:02,637,13,M. Sepulveda Soto,Matias,Sepulveda Soto,CD ILLAPEL BASQUETBOL,55,45,10,4,REGULAR,substitution,1,in,,[]
2607028,2024-12-15,Final four,LNB 2,07:41,02:19,639,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,55,45,10,4,REGULAR,2pt,0,layup,,['pointsinthepaint']
2607028,2024-12-15,Final four,LNB 2,07:38,02:22,640,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,55,45,10,4,REGULAR,rebound,1,offensive,639,[]
2607028,2024-12-15,Final four,LNB 2,07:36,02:24,641,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,55,45,10,4,REGULAR,2pt,0,drivinglayup,,"['2ndchance', 'pointsinthepaint']"
2607028,2024-12-15,Final four,LNB 2,07:34,02:26,642,55,A. Galaviz Diaz,Angel,Galaviz Diaz,CORP. DEP. BOSTON COLLEGE,55,45,10,4,REGULAR,rebound,1,defensive,641,[]
2607028,2024-12-15,Final four,LNB 2,07:20,02:40,643,77,L. Marquez Dogliotti,Lucas,Marquez Dogliotti,CORP. DEP. BOSTON COLLEGE,55,45,10,4,REGULAR,3pt,0,jumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,07:13,02:47,644,5,E. Sepulveda Soto,Eduardo,Sepulveda Soto,CD ILLAPEL BASQUETBOL,55,45,10,4,REGULAR,rebound,1,defensive,643,[]
2607028,2024-12-15,Final four,LNB 2,07:08,02:52,646,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,57,45,12,4,REGULAR,2pt,1,alleyoop,,['pointsinthepaint']
2607028,2024-12-15,Final four,LNB 2,07:08,02:52,647,13,M. Sepulveda Soto,Matias,Sepulveda Soto,CD ILLAPEL BASQUETBOL,57,45,12,4,REGULAR,assist,1,,646,[]
2607028,2024-12-15,Final four,LNB 2,07:07,02:53,648,77,L. Marquez Dogliotti,Lucas,Marquez Dogliotti,CORP. DEP. BOSTON COLLEGE,57,45,12,4,REGULAR,foul,1,personal,,"['shooting', '1freethrow']"
2607028,2024-12-15,Final four,LNB 2,07:07,02:53,649,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,57,45,12,4,REGULAR,foulon,1,,648,[]
2607028,2024-12-15,Final four,LNB 2,07:07,02:53,650,77,L. Marquez Dogliotti,Lucas,Marquez Dogliotti,CORP. DEP. BOSTON COLLEGE,57,45,12,4,REGULAR,substitution,1,out,,[]
2607028,2024-12-15,Final four,LNB 2,07:07,02:53,651,5,R. Castellano Pinto,Rodrigo I.,Castellano Pinto,CORP. DEP. BOSTON COLLEGE,57,45,12,4,REGULAR,substitution,1,in,,[]
2607028,2024-12-15,Final four,LNB 2,07:07,02:53,652,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,58,45,13,4,REGULAR,freethrow,1,1of1,,[]
2607028,2024-12-15,Final four,LNB 2,06:50,03:10,655,5,R. Castellano Pinto,Rodrigo I.,Castellano Pinto,CORP. DEP. BOSTON COLLEGE,58,45,13,4,REGULAR,turnover,1,outofbounds,,[]
2607028,2024-12-15,Final four,LNB 2,06:50,03:10,656,,,,,CORP. DEP. BOSTON COLLEGE,58,45,13,4,REGULAR,timeout,1,full,,[]
2607028,2024-12-15,Final four,LNB 2,06:39,03:21,658,5,E. Sepulveda Soto,Eduardo,Sepulveda Soto,CD ILLAPEL BASQUETBOL,61,45,16,4,REGULAR,3pt,1,jumpshot,,['fromturnover']
2607028,2024-12-15,Final four,LNB 2,06:39,03:21,659,13,M. Sepulveda Soto,Matias,Sepulveda Soto,CD ILLAPEL BASQUETBOL,61,45,16,4,REGULAR,assist,1,,658,[]
2607028,2024-12-15,Final four,LNB 2,06:23,03:37,661,9,F. Gonzalez Burgos,Felipe,Gonzalez Burgos,CD ILLAPEL BASQUETBOL,61,45,16,4,REGULAR,foul,1,personal,,[]
2607028,2024-12-15,Final four,LNB 2,06:23,03:37,662,5,R. Castellano Pinto,Rodrigo I.,Castellano Pinto,CORP. DEP. BOSTON COLLEGE,61,45,16,4,REGULAR,foulon,1,,661,[]
2607028,2024-12-15,Final four,LNB 2,06:10,03:50,665,13,C. Ordonez Lucero,Cristobal J.,Ordonez Lucero,CORP. DEP. BOSTON COLLEGE,61,45,16,4,REGULAR,turnover,1,travel,,[]
2607028,2024-12-15,Final four,LNB 2,05:56,04:04,667,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,63,45,18,4,REGULAR,2pt,1,layup,,"['fromturnover', 'pointsinthepaint']"
2607028,2024-12-15,Final four,LNB 2,05:56,04:04,668,9,F. Gonzalez Burgos,Felipe,Gonzalez Burgos,CD ILLAPEL BASQUETBOL,63,45,18,4,REGULAR,assist,1,,667,[]
2607028,2024-12-15,Final four,LNB 2,05:47,04:13,669,7,G. Soto Contreras,Gabriel A.,Soto Contreras,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,3pt,0,jumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,05:44,04:16,670,55,A. Galaviz Diaz,Angel,Galaviz Diaz,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,rebound,1,offensive,669,[]
2607028,2024-12-15,Final four,LNB 2,05:43,04:17,671,55,A. Galaviz Diaz,Angel,Galaviz Diaz,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,2pt,0,layup,,"['2ndchance', 'pointsinthepaint']"
2607028,2024-12-15,Final four,LNB 2,05:41,04:19,672,13,M. Sepulveda Soto,Matias,Sepulveda Soto,CD ILLAPEL BASQUETBOL,63,45,18,4,REGULAR,rebound,1,defensive,671,[]
2607028,2024-12-15,Final four,LNB 2,05:30,04:30,673,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,63,45,18,4,REGULAR,3pt,0,jumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,05:27,04:33,674,23,V. Schulz Morend,Vicente H.,Schulz Morend,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,rebound,1,defensive,673,[]
2607028,2024-12-15,Final four,LNB 2,05:10,04:50,675,55,A. Galaviz Diaz,Angel,Galaviz Diaz,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,3pt,0,stepbackjumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,05:06,04:54,676,13,M. Sepulveda Soto,Matias,Sepulveda Soto,CD ILLAPEL BASQUETBOL,63,45,18,4,REGULAR,rebound,1,defensive,675,[]
2607028,2024-12-15,Final four,LNB 2,04:52,05:08,677,13,M. Sepulveda Soto,Matias,Sepulveda Soto,CD ILLAPEL BASQUETBOL,63,45,18,4,REGULAR,3pt,0,jumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,04:50,05:10,678,13,C. Ordonez Lucero,Cristobal J.,Ordonez Lucero,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,rebound,1,defensive,677,[]
2607028,2024-12-15,Final four,LNB 2,04:43,05:17,681,5,R. Castellano Pinto,Rodrigo I.,Castellano Pinto,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,turnover,1,badpass,,[]
2607028,2024-12-15,Final four,LNB 2,04:43,05:17,682,9,F. Gonzalez Burgos,Felipe,Gonzalez Burgos,CD ILLAPEL BASQUETBOL,63,45,18,4,REGULAR,steal,1,,681,[]
2607028,2024-12-15,Final four,LNB 2,04:27,05:33,683,9,F. Gonzalez Burgos,Felipe,Gonzalez Burgos,CD ILLAPEL BASQUETBOL,63,45,18,4,REGULAR,turnover,1,badpass,,[]
2607028,2024-12-15,Final four,LNB 2,04:27,05:33,684,23,V. Schulz Morend,Vicente H.,Schulz Morend,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,steal,1,,683,[]
2607028,2024-12-15,Final four,LNB 2,04:21,05:39,686,23,V. Schulz Morend,Vicente H.,Schulz Morend,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,foul,1,offensive,,[]
2607028,2024-12-15,Final four,LNB 2,04:21,05:39,687,23,V. Schulz Morend,Vicente H.,Schulz Morend,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,turnover,1,offensive,686,[]
2607028,2024-12-15,Final four,LNB 2,04:21,05:39,688,9,F. Gonzalez Burgos,Felipe,Gonzalez Burgos,CD ILLAPEL BASQUETBOL,63,45,18,4,REGULAR,foulon,1,,686,[]
2607028,2024-12-15,Final four,LNB 2,04:21,05:39,689,5,R. Castellano Pinto,Rodrigo I.,Castellano Pinto,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,substitution,1,out,,[]
2607028,2024-12-15,Final four,LNB 2,04:21,05:39,690,15,F. Martinez Maury,Francisco,Martinez Maury,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,substitution,1,in,,[]
2607028,2024-12-15,Final four,LNB 2,04:21,05:39,691,,,,,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,timeout,1,full,,[]
2607028,2024-12-15,Final four,LNB 2,04:21,05:39,692,23,V. Schulz Morend,Vicente H.,Schulz Morend,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,substitution,1,out,,[]
2607028,2024-12-15,Final four,LNB 2,04:21,05:39,693,16,I. Pacheco Munoz,Ivan,Pacheco Munoz,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,substitution,1,in,,[]
2607028,2024-12-15,Final four,LNB 2,04:08,05:52,696,55,A. Galaviz Diaz,Angel,Galaviz Diaz,CORP. DEP. BOSTON COLLEGE,63,45,18,4,REGULAR,foul,1,personal,,"['shooting', '2freethrow']"
2607028,2024-12-15,Final four,LNB 2,04:08,05:52,697,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,63,45,18,4,REGULAR,foulon,1,,696,[]
2607028,2024-12-15,Final four,LNB 2,04:08,05:52,698,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,63,45,18,4,REGULAR,freethrow,0,1of2,,['fromturnover']
2607028,2024-12-15,Final four,LNB 2,04:08,05:52,699,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,64,45,19,4,REGULAR,freethrow,1,2of2,,['fromturnover']
2607028,2024-12-15,Final four,LNB 2,04:08,05:52,700,5,E. Sepulveda Soto,Eduardo,Sepulveda Soto,CD ILLAPEL BASQUETBOL,64,45,19,4,REGULAR,assist,1,,699,[]
2607028,2024-12-15,Final four,LNB 2,03:55,06:05,702,13,C. Ordonez Lucero,Cristobal J.,Ordonez Lucero,CORP. DEP. BOSTON COLLEGE,64,45,19,4,REGULAR,turnover,1,ballhandling,,[]
2607028,2024-12-15,Final four,LNB 2,03:55,06:05,703,9,F. Gonzalez Burgos,Felipe,Gonzalez Burgos,CD ILLAPEL BASQUETBOL,64,45,19,4,REGULAR,steal,1,,702,[]
2607028,2024-12-15,Final four,LNB 2,03:48,06:12,704,13,M. Sepulveda Soto,Matias,Sepulveda Soto,CD ILLAPEL BASQUETBOL,64,45,19,4,REGULAR,3pt,0,jumpshot,,['fromturnover']
2607028,2024-12-15,Final four,LNB 2,03:44,06:16,706,,,,,CD ILLAPEL BASQUETBOL,64,45,19,4,REGULAR,rebound,1,offensive,704,['team']
2607028,2024-12-15,Final four,LNB 2,03:36,06:24,710,5,E. Sepulveda Soto,Eduardo,Sepulveda Soto,CD ILLAPEL BASQUETBOL,64,45,19,4,REGULAR,turnover,1,travel,,[]
2607028,2024-12-15,Final four,LNB 2,03:20,06:40,713,15,F. Martinez Maury,Francisco,Martinez Maury,CORP. DEP. BOSTON COLLEGE,64,48,16,4,REGULAR,3pt,1,pullupjumpshot,,['fromturnover']
2607028,2024-12-15,Final four,LNB 2,02:57,07:03,714,13,M. Sepulveda Soto,Matias,Sepulveda Soto,CD ILLAPEL BASQUETBOL,66,48,18,4,REGULAR,2pt,1,floatingjumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,02:47,07:13,715,15,F. Martinez Maury,Francisco,Martinez Maury,CORP. DEP. BOSTON COLLEGE,66,48,18,4,REGULAR,3pt,0,jumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,02:43,07:17,716,5,E. Sepulveda Soto,Eduardo,Sepulveda Soto,CD ILLAPEL BASQUETBOL,66,48,18,4,REGULAR,rebound,1,defensive,715,[]
2607028,2024-12-15,Final four,LNB 2,02:34,07:26,717,13,M. Sepulveda Soto,Matias,Sepulveda Soto,CD ILLAPEL BASQUETBOL,66,48,18,4,REGULAR,2pt,0,layup,,['pointsinthepaint']
2607028,2024-12-15,Final four,LNB 2,02:30,07:30,718,13,C. Ordonez Lucero,Cristobal J.,Ordonez Lucero,CORP. DEP. BOSTON COLLEGE,66,48,18,4,REGULAR,rebound,1,defensive,717,[]
2607028,2024-12-15,Final four,LNB 2,02:27,07:33,719,7,G. Soto Contreras,Gabriel A.,Soto Contreras,CORP. DEP. BOSTON COLLEGE,66,51,15,4,REGULAR,3pt,1,pullupjumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,02:16,07:44,720,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,66,51,15,4,REGULAR,2pt,0,layup,,['pointsinthepaint']
2607028,2024-12-15,Final four,LNB 2,02:13,07:47,721,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,66,51,15,4,REGULAR,rebound,1,offensive,720,[]
2607028,2024-12-15,Final four,LNB 2,02:05,07:55,723,15,F. Martinez Maury,Francisco,Martinez Maury,CORP. DEP. BOSTON COLLEGE,66,51,15,4,REGULAR,foul,1,unsportsmanlike,,['2freethrow']
2607028,2024-12-15,Final four,LNB 2,02:05,07:55,724,9,F. Gonzalez Burgos,Felipe,Gonzalez Burgos,CD ILLAPEL BASQUETBOL,66,51,15,4,REGULAR,foulon,1,,723,[]
2607028,2024-12-15,Final four,LNB 2,02:05,07:55,725,13,M. Sepulveda Soto,Matias,Sepulveda Soto,CD ILLAPEL BASQUETBOL,66,51,15,4,REGULAR,substitution,1,out,,[]
2607028,2024-12-15,Final four,LNB 2,02:05,07:55,726,6,R. Rojas Gonzalez,Rodrigo,Rojas Gonzalez,CD ILLAPEL BASQUETBOL,66,51,15,4,REGULAR,substitution,1,in,,[]
2607028,2024-12-15,Final four,LNB 2,02:05,07:55,727,9,F. Gonzalez Burgos,Felipe,Gonzalez Burgos,CD ILLAPEL BASQUETBOL,66,51,15,4,REGULAR,freethrow,0,1of2,,['2ndchance']
2607028,2024-12-15,Final four,LNB 2,02:05,07:55,728,9,F. Gonzalez Burgos,Felipe,Gonzalez Burgos,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,freethrow,1,2of2,,['2ndchance']
2607028,2024-12-15,Final four,LNB 2,02:05,07:55,729,13,C. Ordonez Lucero,Cristobal J.,Ordonez Lucero,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,substitution,1,out,,[]
2607028,2024-12-15,Final four,LNB 2,02:05,07:55,730,24,A. Guarda Colipan,Alexander,Guarda Colipan,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,substitution,1,in,,[]
2607028,2024-12-15,Final four,LNB 2,02:05,07:55,731,9,F. Gonzalez Burgos,Felipe,Gonzalez Burgos,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,substitution,1,out,,[]
2607028,2024-12-15,Final four,LNB 2,02:05,07:55,732,29,F. Villagran Veliz,Fernando J.,Villagran Veliz,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,substitution,1,in,,[]
2607028,2024-12-15,Final four,LNB 2,01:54,08:06,735,29,F. Villagran Veliz,Fernando J.,Villagran Veliz,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,turnover,1,travel,,[]
2607028,2024-12-15,Final four,LNB 2,01:38,08:22,737,24,A. Guarda Colipan,Alexander,Guarda Colipan,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,2pt,0,layup,,"['fromturnover', 'pointsinthepaint', 'blocked']"
2607028,2024-12-15,Final four,LNB 2,01:38,08:22,738,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,block,1,,737,[]
2607028,2024-12-15,Final four,LNB 2,01:34,08:26,739,7,G. Soto Contreras,Gabriel A.,Soto Contreras,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,rebound,1,offensive,737,[]
2607028,2024-12-15,Final four,LNB 2,01:33,08:27,740,7,G. Soto Contreras,Gabriel A.,Soto Contreras,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,2pt,0,layup,,"['2ndchance', 'fromturnover', 'pointsinthepaint']"
2607028,2024-12-15,Final four,LNB 2,01:31,08:29,741,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,rebound,1,defensive,740,[]
2607028,2024-12-15,Final four,LNB 2,01:28,08:32,742,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,2pt,0,layup,,"['pointsinthepaint', 'blocked']"
2607028,2024-12-15,Final four,LNB 2,01:28,08:32,743,15,F. Martinez Maury,Francisco,Martinez Maury,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,block,1,,742,[]
2607028,2024-12-15,Final four,LNB 2,01:24,08:36,744,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,rebound,1,offensive,742,[]
2607028,2024-12-15,Final four,LNB 2,01:24,08:36,746,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,turnover,1,badpass,,[]
2607028,2024-12-15,Final four,LNB 2,01:18,08:42,748,7,G. Soto Contreras,Gabriel A.,Soto Contreras,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,3pt,0,jumpshot,,['fromturnover']
2607028,2024-12-15,Final four,LNB 2,01:14,08:46,749,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,rebound,1,defensive,748,[]
2607028,2024-12-15,Final four,LNB 2,00:58,09:02,752,6,R. Rojas Gonzalez,Rodrigo,Rojas Gonzalez,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,3pt,0,pullupjumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,00:52,09:08,753,15,F. Martinez Maury,Francisco,Martinez Maury,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,rebound,1,defensive,752,[]
2607028,2024-12-15,Final four,LNB 2,00:48,09:12,754,16,I. Pacheco Munoz,Ivan,Pacheco Munoz,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,3pt,0,pullupjumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,00:45,09:15,755,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,rebound,1,defensive,754,[]
2607028,2024-12-15,Final four,LNB 2,00:00,10:00,757,,,,,,67,51,16,4,REGULAR,period,1,end,,['confirmed']
2607028,2024-12-15,Final four,LNB 2,00:00,10:00,758,,,,,,67,51,16,4,REGULAR,game,1,end,,['confirmed']
